trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed
T07272,2023-10-30,00:57:06,Bus,Route_10,Station_11,Station_40,08:25:29,09:05:17,-0.3,-2.9,Clear,6.9,76.2,51.4,0.5,None,0,27,0,0,2,Summer,0
T07273,2023-10-31,01:24:44,Metro,Route_13,Station_3,Station_35,09:06:15,10:51:01,2.2,2.8,Cloudy,21.1,32.9,9.4,0.1,None,0,49,0,0,2,Spring,0
T07274,2023-10-31,17:19:28,Train,Route_6,Station_1,Station_40,08:27:35,08:12:18,12.7,19.7,Clear,0.3,71.8,78.8,0.1,Festival,41075,42,0,1,3,Winter,1
T07275,2023-10-31,01:03:38,Bus,Route_15,Station_9,Station_25,10:19:49,10:56:51,7.9,34.8,Rain,13.5,91.1,55.9,20.7,None,0,24,0,0,5,Summer,1
T07276,2023-10-31,07:00:03,Bus,Route_8,Station_14,Station_41,11:06:00,11:43:17,6.7,29.1,Clear,32.2,98.2,17.9,1.2,Protest,29643,11,0,1,4,Spring,1
T07277,2023-10-31,11:49:24,Tram,Route_1,Station_16,Station_3,10:04:12,10:40:43,0.7,2.4,Clear,35.2,91.5,7.0,0.2,None,0,34,0,0,3,Spring,0
T07278,2023-10-31,05:49:12,Train,Route_11,Station_43,Station_30,06:09:42,07:20:17,12.3,33.0,Clear,3.2,31.0,71.1,0.7,Protest,10775,69,0,0,1,Winter,1
T07279,2023-10-31,17:59:15,Metro,Route_4,Station_26,Station_38,18:32:50,19:21:54,-0.8,0.7,Clear,37.5,96.3,29.0,0.1,Festival,10224,32,0,1,5,Summer,0
T07280,2023-10-31,14:23:58,Metro,Route_1,Station_8,Station_50,19:10:12,19:36:22,12.8,36.1,Rain,16.0,45.9,18.4,31.2,None,0,36,0,0,2,Spring,1
T07281,2023-10-31,15:15:12,Metro,Route_3,Station_5,Station_18,07:57:14,08:43:26,-1.6,3.6,Clear,1.8,22.4,22.6,0.1,Protest,11937,46,0,0,4,Winter,0
T07282,2023-10-31,06:05:01,Tram,Route_6,Station_7,Station_9,19:45:38,19:50:27,1.5,-1.6,Rain,28.8,49.1,21.5,8.2,Sports,32049,16,0,0,3,Spring,0
T07283,2023-10-31,00:26:01,Metro,Route_11,Station_16,Station_37,09:09:06,10:01:00,0.8,1.0,Cloudy,-1.2,44.6,62.1,1.0,None,0,24,0,0,4,Winter,0
T07284,2023-10-31,01:00:21,Bus,Route_20,Station_37,Station_4,17:43:34,18:14:00,2.7,-2.8,Clear,27.9,74.1,51.6,0.3,None,0,19,0,0,4,Summer,0
T07285,2023-10-31,06:52:12,Bus,Route_5,Station_3,Station_39,18:54:32,19:54:05,10.7,16.7,Clear,26.4,98.7,27.8,0.3,None,0,88,0,0,3,Summer,1
T07286,2023-10-31,05:43:42,Train,Route_2,Station_21,Station_36,05:46:14,05:05:38,1.0,-0.5,Fog,23.7,78.2,26.4,1.4,Sports,38416,30,0,0,3,Autumn,0
T07287,2023-10-31,14:04:14,Metro,Route_4,Station_23,Station_35,11:22:57,12:26:41,0.8,2.3,Cloudy,32.3,74.2,76.5,0.2,None,0,52,0,0,4,Autumn,0
T07288,2023-10-31,20:56:06,Bus,Route_7,Station_8,Station_15,07:11:29,08:08:09,-1.3,-0.7,Fog,32.0,33.6,51.5,1.2,Protest,7969,43,0,0,1,Winter,0
T07289,2023-10-31,06:51:53,Tram,Route_5,Station_3,Station_7,16:47:38,17:31:49,9.3,36.3,Snow,14.8,77.6,57.9,16.2,Concert,29485,51,0,0,6,Winter,1
T07290,2023-10-31,14:53:42,Bus,Route_7,Station_12,Station_31,22:46:54,22:09:14,1.0,2.6,Clear,18.2,41.8,23.8,0.3,None,0,66,1,0,2,Spring,0
T07291,2023-10-31,22:10:46,Metro,Route_20,Station_8,Station_19,07:04:33,07:33:24,2.3,22.0,Cloudy,13.8,42.3,79.2,1.3,Parade,11580,41,0,0,6,Winter,1
T07292,2023-10-31,11:10:02,Train,Route_8,Station_40,Station_20,15:30:20,16:51:37,11.6,50.4,Cloudy,22.6,54.6,59.7,0.1,None,0,90,0,0,3,Autumn,1
T07293,2023-10-31,04:26:32,Tram,Route_13,Station_46,Station_10,12:45:48,12:30:58,-1.6,-0.8,Clear,18.5,91.5,19.2,0.8,Concert,46116,21,0,0,0,Autumn,0
T07294,2023-10-31,11:06:52,Tram,Route_14,Station_32,Station_17,12:47:44,13:17:43,12.8,22.6,Cloudy,8.3,37.4,73.8,0.2,Protest,21290,96,0,0,4,Spring,1
T07295,2023-10-31,01:20:20,Bus,Route_3,Station_38,Station_42,22:01:25,23:08:44,3.4,19.0,Fog,14.0,91.4,31.1,0.8,Festival,42115,58,0,0,3,Autumn,1
T07296,2023-10-31,23:35:40,Tram,Route_5,Station_39,Station_45,16:57:30,16:06:41,2.6,-1.9,Fog,20.4,59.7,5.4,0.9,Sports,45798,72,0,0,5,Summer,0
T07297,2023-11-01,21:12:39,Tram,Route_9,Station_44,Station_18,15:31:24,16:54:46,12.5,17.3,Rain,31.0,25.5,30.0,8.2,None,0,38,0,0,5,Summer,1
T07298,2023-11-01,00:13:59,Bus,Route_10,Station_5,Station_8,06:06:41,07:49:28,11.2,29.7,Clear,1.1,73.9,64.8,1.2,None,0,64,0,0,1,Autumn,1
T07299,2023-11-01,06:34:25,Tram,Route_1,Station_50,Station_2,21:02:27,22:47:55,-1.6,1.6,Cloudy,20.3,73.7,34.6,0.3,Concert,18221,38,0,0,5,Summer,0
T07300,2023-11-01,03:27:07,Train,Route_13,Station_23,Station_10,16:48:40,17:51:13,10.2,43.2,Rain,37.2,97.3,41.7,19.8,Parade,28217,12,0,0,3,Summer,1
T07301,2023-11-01,21:14:13,Train,Route_7,Station_28,Station_1,14:46:23,14:24:51,0.8,-1.7,Cloudy,13.4,45.6,38.6,1.2,None,0,43,0,0,3,Winter,0
T07302,2023-11-01,20:06:22,Tram,Route_7,Station_40,Station_34,22:52:37,22:33:14,13.7,38.2,Rain,-1.9,27.9,76.4,20.0,None,0,11,0,0,2,Summer,1
T07303,2023-11-01,08:20:11,Train,Route_13,Station_25,Station_33,15:10:00,15:34:23,8.8,36.3,Fog,33.2,55.5,3.5,1.5,None,0,71,0,1,4,Autumn,1
T07304,2023-11-01,12:00:25,Bus,Route_19,Station_14,Station_40,07:40:57,07:42:50,12.7,38.7,Cloudy,4.6,42.5,22.0,1.4,Protest,13143,23,0,0,4,Autumn,1
T07305,2023-11-01,15:41:20,Train,Route_18,Station_1,Station_17,06:59:34,06:55:03,3.0,3.2,Clear,26.4,63.8,62.3,0.1,Parade,11199,76,0,0,6,Winter,0
T07306,2023-11-01,23:00:24,Tram,Route_20,Station_9,Station_42,12:33:06,13:37:20,14.4,33.5,Rain,15.8,65.5,4.8,17.4,None,0,18,0,0,6,Winter,1
T07307,2023-11-01,19:13:29,Metro,Route_9,Station_5,Station_9,21:54:41,21:53:43,0.7,1.6,Fog,37.3,47.4,27.7,0.9,Concert,15602,33,0,1,1,Summer,0
T07308,2023-11-01,16:14:04,Bus,Route_3,Station_20,Station_12,10:52:17,10:40:28,10.6,43.1,Clear,29.8,96.3,69.4,0.1,Parade,27762,52,0,0,3,Winter,1
T07309,2023-11-01,10:42:52,Train,Route_5,Station_39,Station_46,15:15:49,15:01:50,2.1,23.1,Clear,31.1,33.9,7.9,1.4,Parade,11311,65,0,0,6,Summer,1
T07310,2023-11-01,17:17:41,Tram,Route_7,Station_17,Station_45,08:04:39,09:37:12,2.8,2.0,Clear,22.0,37.4,13.2,0.5,Protest,16776,52,0,1,5,Spring,0
T07311,2023-11-01,15:39:23,Train,Route_7,Station_30,Station_30,17:08:29,17:16:01,3.2,25.5,Fog,1.3,50.8,26.1,0.1,Protest,22382,72,0,0,3,Autumn,1
T07312,2023-11-01,13:02:04,Bus,Route_5,Station_10,Station_31,14:38:28,15:49:45,-1.4,2.7,Clear,2.6,63.1,57.7,1.4,None,0,100,0,0,0,Winter,0
T07313,2023-11-01,05:56:13,Metro,Route_4,Station_30,Station_36,06:26:07,07:38:36,9.9,36.7,Snow,-3.0,62.9,29.4,11.5,None,0,46,1,0,1,Winter,1
T07314,2023-11-01,00:26:19,Bus,Route_4,Station_48,Station_42,22:29:58,22:05:26,14.4,32.8,Storm,23.3,76.5,66.3,5.4,Parade,43174,94,0,0,6,Winter,1
T07315,2023-11-01,12:49:38,Train,Route_14,Station_16,Station_12,16:32:44,16:43:58,5.2,31.0,Storm,26.1,26.9,0.3,29.9,Concert,45925,53,0,0,4,Winter,1
T07316,2023-11-01,21:31:06,Tram,Route_10,Station_25,Station_4,14:07:22,14:58:23,1.1,1.6,Clear,4.3,95.5,5.2,0.4,None,0,23,0,0,5,Winter,0
T07317,2023-11-01,23:45:34,Metro,Route_1,Station_49,Station_10,05:37:26,06:02:34,5.8,43.3,Cloudy,33.7,24.4,67.3,1.3,None,0,46,0,0,5,Autumn,1
T07318,2023-11-01,12:50:59,Train,Route_12,Station_31,Station_18,05:37:54,05:07:04,6.5,50.9,Snow,10.9,71.0,30.7,16.7,Protest,1812,94,0,0,0,Summer,1
T07319,2023-11-01,23:54:36,Metro,Route_17,Station_20,Station_12,07:34:41,07:12:26,4.7,45.7,Rain,4.9,62.0,40.3,20.5,None,0,49,1,0,4,Summer,1
T07320,2023-11-01,00:10:16,Bus,Route_9,Station_7,Station_27,19:15:34,19:51:44,10.7,37.8,Clear,28.8,39.8,72.5,1.0,Festival,22405,86,0,0,4,Spring,1
T07321,2023-11-02,19:06:38,Bus,Route_7,Station_47,Station_7,17:44:19,18:50:16,3.7,40.8,Snow,23.2,50.2,10.7,33.6,None,0,39,0,1,0,Winter,1
T07322,2023-11-02,05:20:40,Bus,Route_6,Station_31,Station_29,18:22:42,19:54:57,1.1,-1.1,Fog,4.0,59.3,50.2,1.1,None,0,75,0,0,3,Autumn,0
T07323,2023-11-02,08:44:24,Train,Route_8,Station_3,Station_36,06:31:11,06:48:49,15.4,38.5,Rain,32.5,24.3,59.7,25.4,None,0,57,0,1,1,Autumn,1
T07324,2023-11-02,08:43:59,Train,Route_6,Station_28,Station_5,18:47:43,18:01:15,9.0,41.3,Storm,-0.3,48.9,36.9,18.5,Concert,37128,53,0,1,6,Spring,1
T07325,2023-11-02,05:49:44,Tram,Route_19,Station_49,Station_15,12:01:45,13:17:52,-0.9,-2.1,Storm,3.6,53.3,19.9,7.2,Protest,31619,63,0,0,1,Autumn,0
T07326,2023-11-02,06:08:21,Train,Route_20,Station_47,Station_27,22:52:46,22:33:40,8.4,22.6,Fog,29.5,59.4,1.6,1.3,None,0,95,0,0,2,Summer,1
T07327,2023-11-02,13:11:40,Bus,Route_7,Station_10,Station_4,16:09:44,16:16:35,1.8,-1.5,Clear,19.3,58.6,45.8,1.4,Festival,18931,82,0,0,6,Spring,0
T07328,2023-11-02,00:48:56,Metro,Route_19,Station_21,Station_34,20:25:24,20:17:12,9.8,20.8,Rain,14.5,97.9,15.0,23.9,Concert,4977,27,0,0,4,Winter,1
T07329,2023-11-02,05:44:20,Tram,Route_18,Station_50,Station_38,10:23:44,10:55:47,4.3,26.9,Rain,1.8,90.6,19.5,30.2,Protest,11941,69,0,0,6,Summer,1
T07330,2023-11-02,06:54:42,Bus,Route_2,Station_40,Station_19,13:52:25,13:30:52,0.6,1.9,Fog,-1.0,76.1,26.9,1.1,Concert,36871,15,0,0,3,Winter,0
T07331,2023-11-02,02:30:04,Tram,Route_10,Station_29,Station_1,06:34:24,07:29:02,5.3,48.1,Cloudy,14.6,98.1,46.8,0.6,None,0,78,0,0,1,Spring,1
T07332,2023-11-02,21:21:01,Tram,Route_14,Station_16,Station_26,13:48:10,14:00:44,2.8,36.8,Fog,39.3,46.3,70.8,1.2,Sports,28857,80,0,0,1,Summer,1
T07333,2023-11-02,10:38:58,Tram,Route_9,Station_39,Station_44,09:39:55,09:26:11,2.4,-0.1,Fog,23.0,44.2,59.5,0.0,Parade,21342,26,0,0,1,Spring,0
T07334,2023-11-02,14:37:28,Bus,Route_10,Station_29,Station_15,06:22:36,06:51:31,10.7,49.9,Storm,9.3,57.2,44.4,32.0,Protest,2800,53,0,0,5,Winter,1
T07335,2023-11-02,13:24:32,Tram,Route_10,Station_27,Station_43,09:53:06,10:59:36,6.3,46.2,Snow,40.0,74.5,8.1,26.4,None,0,39,0,0,0,Winter,1
T07336,2023-11-02,07:40:47,Bus,Route_14,Station_47,Station_44,16:08:20,16:21:45,4.6,24.1,Cloudy,39.9,76.5,14.6,1.4,Parade,7329,52,0,1,5,Summer,1
T07337,2023-11-02,06:14:32,Train,Route_6,Station_19,Station_15,18:28:13,19:42:36,4.0,26.8,Fog,10.2,72.2,21.5,1.3,None,0,52,0,0,3,Autumn,1
T07338,2023-11-02,02:37:45,Tram,Route_12,Station_32,Station_30,11:19:39,12:21:56,4.5,15.6,Fog,4.8,35.4,47.6,0.0,Concert,39619,45,0,0,3,Summer,1
T07339,2023-11-02,19:00:14,Bus,Route_5,Station_3,Station_3,20:32:37,20:45:07,2.8,27.7,Fog,3.7,37.4,54.3,1.0,Protest,28315,13,0,1,5,Winter,1
T07340,2023-11-02,18:01:39,Metro,Route_18,Station_36,Station_28,18:36:57,18:19:51,1.7,50.1,Clear,21.5,45.0,23.2,0.9,Festival,4994,100,0,1,6,Summer,1
T07341,2023-11-02,15:48:57,Train,Route_2,Station_28,Station_44,20:10:21,20:11:38,2.0,-0.3,Rain,9.1,54.8,44.8,7.0,None,0,39,0,0,1,Spring,0
T07342,2023-11-02,17:07:19,Tram,Route_2,Station_44,Station_48,15:20:14,15:22:16,1.3,1.9,Rain,30.1,49.1,58.9,7.3,None,0,47,1,1,6,Summer,0
T07343,2023-11-02,19:15:47,Train,Route_1,Station_17,Station_10,19:38:17,20:18:39,7.1,11.3,Cloudy,10.9,73.4,46.1,0.1,Festival,46025,33,0,1,6,Summer,1
T07344,2023-11-02,00:27:48,Metro,Route_7,Station_47,Station_34,12:42:27,12:47:24,10.3,46.3,Storm,22.4,73.4,77.7,20.3,Parade,19988,30,0,0,5,Autumn,1
T07345,2023-11-03,16:15:39,Metro,Route_13,Station_29,Station_4,09:40:40,10:27:36,10.7,33.1,Storm,6.2,45.5,15.9,28.6,Protest,45848,67,0,0,0,Autumn,1
T07346,2023-11-03,23:05:03,Tram,Route_20,Station_11,Station_14,15:00:48,16:21:18,15.1,34.5,Snow,16.6,79.6,53.2,27.4,Protest,46484,49,0,0,1,Winter,1
T07347,2023-11-03,19:08:23,Bus,Route_10,Station_9,Station_42,06:28:47,07:08:53,11.6,42.6,Storm,24.6,49.4,3.9,12.8,Parade,38328,41,1,1,0,Winter,1
T07348,2023-11-03,06:31:18,Tram,Route_4,Station_10,Station_33,10:19:56,10:05:47,10.9,29.4,Cloudy,39.6,22.8,5.3,0.8,Parade,27645,64,0,0,6,Autumn,1
T07349,2023-11-03,14:12:09,Train,Route_8,Station_16,Station_20,18:08:37,18:48:44,8.7,25.6,Storm,8.7,72.3,0.3,33.6,Protest,25094,47,0,0,6,Spring,1
T07350,2023-11-03,06:24:13,Train,Route_3,Station_28,Station_49,12:55:38,12:30:53,10.6,12.7,Storm,29.0,83.1,25.4,29.1,Protest,40364,14,0,0,2,Winter,1
T07351,2023-11-03,03:41:02,Train,Route_10,Station_44,Station_38,20:01:28,21:44:44,5.9,34.9,Rain,22.2,74.2,2.4,17.7,Protest,28930,92,1,0,3,Winter,1
T07352,2023-11-03,07:15:59,Train,Route_15,Station_50,Station_2,10:17:40,10:22:54,12.3,34.4,Clear,29.0,35.1,69.2,1.4,None,0,44,0,1,3,Spring,1
T07353,2023-11-03,08:46:38,Tram,Route_1,Station_34,Station_4,10:30:09,10:27:08,14.0,16.5,Clear,22.6,54.4,40.3,0.1,Concert,3110,74,0,1,2,Autumn,1
T07354,2023-11-03,23:28:47,Tram,Route_16,Station_25,Station_32,19:48:39,19:30:21,14.9,25.4,Cloudy,-0.1,84.0,56.9,0.4,None,0,40,0,0,6,Autumn,1
T07355,2023-11-03,11:56:21,Train,Route_5,Station_31,Station_44,21:26:27,21:10:32,15.1,32.5,Rain,5.7,25.9,55.8,11.4,Concert,3633,12,0,0,6,Summer,1
T07356,2023-11-03,20:08:17,Metro,Route_14,Station_17,Station_8,07:37:19,08:00:00,13.6,35.1,Fog,27.1,95.5,71.3,0.9,Concert,39388,62,0,0,1,Spring,1
T07357,2023-11-03,22:20:41,Tram,Route_17,Station_13,Station_27,08:04:48,08:07:26,14.3,47.3,Rain,28.4,23.2,8.2,23.0,None,0,43,0,0,3,Summer,1
T07358,2023-11-03,15:50:48,Tram,Route_16,Station_27,Station_41,17:28:36,17:59:47,13.3,41.4,Rain,23.3,35.0,3.5,21.8,None,0,64,0,0,1,Autumn,1
T07359,2023-11-03,11:02:33,Train,Route_14,Station_42,Station_44,07:39:25,07:56:56,0.4,-2.1,Clear,3.9,69.1,57.0,0.2,Parade,34668,56,0,0,0,Spring,0
T07360,2023-11-03,11:50:26,Bus,Route_14,Station_4,Station_33,07:31:01,08:59:45,1.5,26.6,Clear,-0.2,57.9,65.7,0.6,Concert,19372,46,0,0,5,Summer,1
T07361,2023-11-03,18:41:52,Bus,Route_4,Station_6,Station_50,08:35:00,08:55:04,5.5,28.5,Rain,28.1,68.0,0.9,11.8,None,0,75,1,1,6,Spring,1
T07362,2023-11-03,07:18:48,Metro,Route_3,Station_9,Station_47,12:35:50,12:41:28,10.9,46.8,Cloudy,23.7,56.2,43.3,0.2,None,0,81,0,1,0,Autumn,1
T07363,2023-11-03,10:01:14,Bus,Route_8,Station_11,Station_42,11:38:29,11:13:17,9.0,35.7,Storm,20.1,86.7,31.9,6.1,Parade,30558,67,0,0,3,Summer,1
T07364,2023-11-03,08:54:46,Bus,Route_13,Station_8,Station_34,09:19:43,09:19:29,12.3,25.7,Snow,-4.1,97.2,72.9,9.5,Festival,3379,73,0,1,1,Winter,1
T07365,2023-11-03,06:21:21,Train,Route_13,Station_7,Station_50,05:43:31,05:37:42,-0.5,0.9,Cloudy,22.9,81.7,55.8,0.5,Protest,2353,44,0,0,3,Autumn,0
T07366,2023-11-03,07:15:13,Tram,Route_16,Station_2,Station_1,21:16:35,21:50:18,14.7,45.2,Fog,30.1,67.6,78.5,0.9,Festival,17578,96,0,1,2,Summer,1
T07367,2023-11-03,02:34:03,Metro,Route_7,Station_18,Station_5,05:22:43,05:44:48,5.7,51.9,Snow,15.9,50.4,28.2,9.5,Festival,15281,84,0,0,3,Spring,1
T07368,2023-11-03,20:58:58,Tram,Route_18,Station_37,Station_26,15:39:54,15:20:37,10.1,24.2,Snow,-2.7,70.6,11.3,18.4,None,0,73,0,0,5,Winter,1
T07369,2023-11-04,20:42:15,Bus,Route_9,Station_8,Station_34,19:36:18,19:11:14,9.4,50.9,Fog,8.0,83.5,59.7,0.6,Protest,46746,90,0,0,0,Summer,1
T07370,2023-11-04,16:51:43,Bus,Route_5,Station_17,Station_46,15:25:17,15:20:43,4.8,53.2,Storm,2.8,83.0,60.1,20.6,Festival,7551,91,0,0,3,Winter,1
T07371,2023-11-04,18:44:46,Train,Route_15,Station_49,Station_34,20:04:32,21:07:52,9.4,24.8,Fog,22.8,20.7,33.7,1.2,None,0,74,0,1,2,Winter,1
T07372,2023-11-04,09:14:38,Bus,Route_3,Station_9,Station_12,17:12:51,17:26:45,-0.8,-0.4,Clear,0.5,76.0,15.2,1.4,None,0,38,0,1,2,Summer,0
T07373,2023-11-04,12:55:24,Metro,Route_9,Station_50,Station_46,14:38:51,15:13:35,1.8,-0.0,Fog,-3.2,36.2,6.2,0.2,Protest,46120,15,0,0,6,Spring,0
T07374,2023-11-04,23:33:20,Tram,Route_16,Station_26,Station_5,16:32:54,16:14:52,11.0,49.1,Rain,31.8,62.6,51.2,29.9,None,0,94,0,0,6,Summer,1
T07375,2023-11-04,01:11:28,Tram,Route_16,Station_37,Station_5,09:19:07,09:10:27,11.7,49.6,Storm,36.5,79.6,15.9,22.3,Festival,40358,88,0,0,4,Spring,1
T07376,2023-11-04,04:40:00,Train,Route_6,Station_17,Station_36,06:26:29,07:17:58,-1.8,0.2,Clear,33.0,96.6,6.0,0.6,Sports,47796,76,0,0,5,Summer,0
T07377,2023-11-04,19:04:55,Metro,Route_4,Station_17,Station_49,09:15:18,09:46:32,2.3,-0.3,Cloudy,21.3,22.9,51.0,0.7,None,0,27,1,1,2,Summer,0
T07378,2023-11-04,01:31:04,Metro,Route_1,Station_20,Station_26,15:53:29,16:38:31,-1.2,-2.7,Fog,11.0,46.2,49.9,0.1,None,0,38,0,0,4,Summer,0
T07379,2023-11-04,18:12:03,Tram,Route_2,Station_7,Station_7,11:33:40,11:45:05,15.7,24.5,Snow,-1.4,24.9,42.4,27.0,Festival,36140,82,0,1,3,Summer,1
T07380,2023-11-04,08:40:09,Tram,Route_17,Station_16,Station_3,19:21:13,20:43:43,8.5,40.6,Rain,12.6,81.7,60.5,20.5,None,0,63,0,1,2,Autumn,1
T07381,2023-11-04,16:13:08,Metro,Route_16,Station_45,Station_49,22:25:46,23:54:02,0.6,0.3,Clear,3.3,33.8,28.6,0.5,Concert,32228,26,0,0,5,Spring,0
T07382,2023-11-04,23:05:11,Bus,Route_11,Station_1,Station_14,22:37:34,22:03:05,6.7,43.2,Snow,31.4,29.9,41.4,11.3,None,0,95,0,0,6,Spring,1
T07383,2023-11-04,13:37:35,Bus,Route_12,Station_29,Station_32,08:51:34,08:28:00,3.6,47.5,Rain,32.5,27.7,76.3,12.4,None,0,83,0,0,2,Winter,1
T07384,2023-11-04,00:53:50,Metro,Route_7,Station_35,Station_17,07:06:24,07:29:35,15.7,48.7,Snow,16.1,76.8,21.5,32.6,None,0,77,0,0,1,Spring,1
T07385,2023-11-04,12:59:13,Metro,Route_4,Station_8,Station_11,14:18:49,14:06:08,3.3,36.7,Snow,8.8,27.2,10.1,8.9,Parade,44313,30,0,0,2,Spring,1
T07386,2023-11-04,01:15:32,Bus,Route_1,Station_6,Station_34,06:37:34,07:43:45,0.3,2.3,Clear,26.5,55.9,30.7,1.2,None,0,70,0,0,6,Autumn,0
T07387,2023-11-04,22:05:27,Train,Route_14,Station_28,Station_37,18:01:16,19:39:18,3.2,45.7,Storm,23.2,32.8,40.3,27.1,Concert,44994,67,0,0,5,Autumn,1
T07388,2023-11-04,08:46:29,Metro,Route_1,Station_11,Station_24,20:18:20,21:40:41,8.5,35.0,Cloudy,21.1,70.5,64.4,0.1,Sports,34048,86,0,1,1,Summer,1
T07389,2023-11-04,22:19:10,Bus,Route_3,Station_49,Station_26,19:00:50,19:21:28,15.8,18.4,Storm,36.6,31.5,39.0,10.2,None,0,70,0,0,4,Winter,1
T07390,2023-11-04,23:46:12,Train,Route_16,Station_10,Station_25,08:38:10,08:25:04,0.5,2.4,Clear,7.6,38.6,52.7,0.8,Protest,45011,32,0,0,5,Winter,0
T07391,2023-11-04,07:15:27,Train,Route_12,Station_7,Station_30,07:42:40,07:47:47,12.5,47.4,Rain,9.9,88.6,48.0,21.4,Parade,15766,70,0,1,2,Summer,1
T07392,2023-11-04,08:11:38,Tram,Route_10,Station_17,Station_41,06:32:51,06:15:02,9.9,52.0,Cloudy,-2.5,21.3,36.2,1.2,None,0,100,0,1,6,Spring,1
T07393,2023-11-05,20:15:19,Tram,Route_5,Station_17,Station_36,10:25:56,11:54:17,6.6,44.9,Clear,4.9,22.8,63.9,0.8,None,0,90,0,0,6,Autumn,1
T07394,2023-11-05,16:18:36,Tram,Route_3,Station_9,Station_14,16:00:20,17:55:49,13.1,36.2,Storm,16.1,78.7,9.5,15.6,None,0,11,0,0,1,Winter,1
T07395,2023-11-05,12:28:40,Metro,Route_10,Station_34,Station_13,05:10:07,06:36:19,5.9,16.9,Cloudy,31.9,36.9,60.2,0.3,None,0,20,0,0,4,Summer,1
T07396,2023-11-05,20:12:17,Bus,Route_8,Station_18,Station_34,11:53:56,12:35:18,1.5,36.6,Clear,3.5,38.6,50.1,1.2,None,0,95,1,0,1,Autumn,1
T07397,2023-11-05,06:55:50,Tram,Route_11,Station_27,Station_33,20:02:10,20:05:44,4.5,46.3,Snow,18.5,20.6,75.6,5.2,Protest,37859,70,0,0,4,Spring,1
T07398,2023-11-05,16:30:05,Bus,Route_4,Station_13,Station_19,21:25:08,21:58:54,1.7,1.2,Cloudy,8.9,60.9,23.2,1.5,None,0,55,0,0,0,Winter,0
T07399,2023-11-05,08:23:25,Bus,Route_5,Station_5,Station_42,18:29:02,18:18:11,2.6,44.2,Fog,30.3,51.7,13.7,1.2,None,0,70,0,1,4,Winter,1
T07400,2023-11-05,02:24:10,Tram,Route_3,Station_4,Station_21,05:25:25,05:40:45,4.2,46.2,Storm,23.7,86.7,23.2,22.1,None,0,97,0,0,2,Summer,1
T07401,2023-11-05,08:30:28,Metro,Route_9,Station_3,Station_17,05:18:35,06:57:40,8.6,50.5,Cloudy,-2.5,28.3,19.4,0.5,Concert,45154,100,0,1,3,Summer,1
T07402,2023-11-05,03:27:32,Train,Route_6,Station_44,Station_28,13:38:57,13:54:56,-0.1,-1.5,Clear,2.3,99.9,68.9,1.0,Sports,10453,21,0,0,3,Summer,0
T07403,2023-11-05,23:39:47,Bus,Route_5,Station_14,Station_10,16:03:01,16:51:15,15.6,36.5,Rain,29.4,24.4,51.4,31.3,Festival,989,14,0,0,6,Autumn,1
T07404,2023-11-05,06:27:48,Bus,Route_11,Station_16,Station_35,06:53:34,06:20:45,12.0,20.8,Rain,25.5,37.6,40.6,30.6,Festival,21923,91,0,0,0,Autumn,1
T07405,2023-11-05,22:09:52,Tram,Route_10,Station_29,Station_45,14:11:17,15:22:49,10.7,15.9,Clear,0.2,31.2,59.7,0.0,None,0,19,0,0,4,Winter,1
T07406,2023-11-05,19:50:30,Metro,Route_5,Station_5,Station_48,18:34:53,18:09:50,3.3,17.7,Fog,8.6,82.1,4.9,0.9,Protest,24820,68,0,1,1,Spring,1
T07407,2023-11-05,08:01:48,Train,Route_14,Station_31,Station_23,11:16:22,12:56:52,8.5,19.9,Cloudy,7.2,42.7,30.3,0.4,None,0,44,0,1,4,Spring,1
T07408,2023-11-05,19:24:27,Metro,Route_7,Station_27,Station_14,22:33:06,22:57:34,4.7,35.3,Clear,16.2,21.9,27.8,0.9,Parade,44863,95,0,1,2,Autumn,1
T07409,2023-11-05,01:54:05,Metro,Route_7,Station_40,Station_24,10:49:14,11:12:40,0.1,0.5,Cloudy,-3.8,62.4,73.7,1.3,None,0,25,0,0,1,Winter,0
T07410,2023-11-05,04:48:58,Bus,Route_10,Station_7,Station_6,18:00:35,18:13:30,14.4,34.6,Storm,18.9,39.1,26.0,26.5,Parade,43530,10,0,0,1,Summer,1
T07411,2023-11-05,19:58:19,Bus,Route_3,Station_1,Station_34,09:56:34,09:10:43,8.8,12.3,Cloudy,2.5,69.6,24.1,0.8,Parade,19054,43,0,1,0,Spring,1
T07412,2023-11-05,09:38:34,Bus,Route_9,Station_39,Station_22,09:36:35,09:34:51,3.3,45.5,Clear,28.1,55.7,75.2,0.5,None,0,64,0,1,5,Winter,1
T07413,2023-11-05,03:09:35,Metro,Route_12,Station_19,Station_7,13:12:55,14:30:45,4.4,31.5,Storm,19.7,26.9,66.1,17.8,Sports,48597,82,0,0,6,Summer,1
T07414,2023-11-05,03:46:11,Tram,Route_3,Station_4,Station_28,05:42:51,05:22:55,5.1,45.0,Cloudy,30.4,92.0,59.1,0.2,None,0,75,0,0,2,Spring,1
